Token	Corpus	Speaker_ID	Genre	Comments	Type	SemanticRelation	Whole.Genitive	Whole.Sentence	Possessor	Possessor.Head	Possessor.Expression.Type	Final.Sibilant	Possessum	Possessum.Head	Possessor.Animacy5	Possessor.Animacy3	Possessor.Animacy2	Possessum.Animacy2	Possessor.Givenness	ProtoSemanticRelation	PersistenceBinary	Possessor.Thematicity	Possessor.Length	Possessum.Length	TTR
bg18.0080.02	Brown	BG18	Non-fiction	0	of	OTH	the reactions  of the Swedes in adversity		the Swedes in adversity	Swede	CommonN	N	the reactions	reactions	animate	animate	Anim	Inanim	g	N	N	-2.259637311	4	2	81
bg09.0022.02	Brown	BG09	Non-fiction	0	of	OTH	the reality  of his experience		his experience	experience	CommonN	Y	the reality	reality	inanimate	inanimate	Inanim	Inanim	n	N	Y	-2.259637311	2	2	71
bg13.0092.01	Brown	BG13	Non-fiction	0	of	OTH	the organic rhythms  of life		life	life	CommonN	N	the organic rhythms	rhythms	inanimate	inanimate	Inanim	Inanim	n	N	N	-2.259637311	1	3	76
bg05.0018.02	Brown	BG05	Non-fiction	0	s	OTH	the city's principal street		the city's	city	CommonN	N	principal street	street	place	inanimate	Inanim	Inanim	g	N	N	-2.259637311	2	2	76
bg09.0030.04	Brown	BG09	Non-fiction	0	of	OTH	the vitality  of the experience of creation		the experience of creation	experience	CommonN	N	the vitality	vitality	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.259637311	4	2	73
bg02.0012.02	Brown	BG02	Non-fiction	0	of	OTH	the welfare  of the people within the territorial state		the people within the territorial state	people	CommonN	N	the welfare	welfare	animate	animate	Anim	Inanim	n	N	N	-2.259637311	6	2	82
bg02.0025.03	Brown	BG02	Non-fiction	0	of	OTH	the economic well-being  of the American people		the American people	people	CommonN	N	the economic well-being	well-being	animate	animate	Anim	Inanim	g	N	Y	-2.259637311	3	3	78
bg07.0023.02	Brown	BG07	Non-fiction	0	of	OTH	the constitution  of his home state of Massachusetts		his home state of Massachusetts	state	CommonN	Y	the constitution	constitution	collective	collective	Inanim	Inanim	n	N	N	-2.22184875	5	2	75
bg22.0014.01	Brown	BG22	Non-fiction	0	s	OTH	man's control over himself and over other men		man's	man	CommonN	N	control over himself and over other men	control	animate	animate	Anim	Inanim	n	N	Y	-2.22184875	1	7	81
bg10.0056.01	Brown	BG10	Non-fiction	0	s	OTH	Lincoln's day		Lincoln's	Lincoln	ProperN	N	day	day	animate	animate	Anim	Inanim	g	N	N	-2.22184875	1	1	72
bg22.0019.03	Brown	BG22	Non-fiction	0	s	OTH	man's major needs		man's	man	CommonN	N	major needs	needs	animate	animate	Anim	Inanim	n	N	Y	-2.22184875	1	2	83
bg10.0002.05	Brown	BG10	Non-fiction	1	of	OTH	the nobility  of Lincoln and Lee		Lincoln and Lee	Lincoln and Lee	ProperN	N	the nobility	nobility	animate	animate	Anim	Inanim	n	N	N	-2.22184875	3	2	74
bg50.0030.01	Brown	BG50	Non-fiction	1	s	OTH	The Prince's perceptions		The Prince's	Prince	CommonN	Y	perceptions	perceptions	animate	animate	Anim	Inanim	g	N	Y	-2.22184875	2	1	79
bg13.0049.02	Brown	BG13	Non-fiction	0	of	OTH	the revolutionary rhythms  of jazz		jazz	jazz	CommonN	Y	the revolutionary rhythms	rhythms	inanimate	inanimate	Inanim	Inanim	n	N	N	-2.22184875	1	3	75
bg07.0078.01	Brown	BG07	Non-fiction	1	s	OTH	state's rights		state's	state	CommonN	N	rights	rights	inanimate	inanimate	Inanim	Inanim	n	N	N	-2.22184875	1	1	78
bg04.0108.01	Brown	BG04	Non-fiction	0	of	OTH	the socket  of the eye		the eye	eye	CommonN	N	the socket	socket	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.22184875	2	2	81
bg22.0010.01	Brown	BG22	Non-fiction	0	s	OTH	man's supremacy over nature and everywhere on earth		man's	man	CommonN	N	supremacy over nature and everywhere on earth	supremacy	animate	animate	Anim	Inanim	n	N	N	-2.22184875	1	7	80
bg07.0082.04	Brown	BG07	Non-fiction	0	of	OTH	the Union  of the States		the States	States	CommonN	Y	the Union	Union	collective	collective	Inanim	Inanim	g	N	Y	-2.22184875	2	2	79
bg17.0010.02	Brown	BG17	Non-fiction	0	of	OTH	the vices  of the North		the North	North	ProperN	N	the vices	vices	collective	collective	Inanim	Inanim	g	N	N	-2.22184875	2	2	70
bg18.0065.01	Brown	BG18	Non-fiction	0	s	OTH	Charles' spectacular victories		Charles'	Charles	ProperN	Y	spectacular victories	victories	animate	animate	Anim	Inanim	g	N	N	-2.22184875	1	2	77
bg05.0048.01	Brown	BG05	Non-fiction	0	of	OTH	the axis  of the bridge		the bridge	bridge	CommonN	Y	the axis	axis	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.187086643	2	2	67
bg02.0072.03	Brown	BG02	Non-fiction	0	of	OTH	the core  of that concept of ultimate political power		that concept of ultimate political power	concept	CommonN	N	the core	core	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.187086643	6	2	71
bg02.0069.01	Brown	BG02	Non-fiction	0	of	OTH	the main lines  of the concept as now understood		the concept as now understood	concept	CommonN	N	the main lines	lines	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.187086643	5	3	69
bg12.0053.01	Brown	BG12	Non-fiction	0	of	OTH	the very opposite  of form		form	form	CommonN	N	the very opposite	opposite	inanimate	inanimate	Inanim	Inanim	n	N	N	-2.187086643	1	3	69
bg09.0048.01	Brown	BG09	Non-fiction	0	of	OTH	the quality  of the initial movement he has discovered		the initial movement he has discovered	movement	CommonN	N	the quality	quality	inanimate	inanimate	Inanim	Inanim	n	N	N	-2.187086643	6	2	67
bg10.0050.01	Brown	BG10	Non-fiction	0	s	OTH	America's true sovereign		America's	America	ProperN	N	true sovereign	sovereign	collective	collective	Inanim	Anim	g	N	N	-2.187086643	1	2	63
bg05.0046.01	Brown	BG05	Non-fiction	0	of	OTH	the understructure  of the bridge		the bridge	bridge	CommonN	Y	the understructure	understructure	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.187086643	2	2	68
bg02.0062.06	Brown	BG02	Non-fiction	0	of	OTH	the viability and usefulness  of nationalism and the territorial state		nationalism and the territorial state	nationalism	CommonN	N	the viability and usefulness	viability	inanimate	inanimate	Inanim	Inanim	n	N	N	-2.187086643	5	4	77
bg02.0071.01	Brown	BG02	Non-fiction	0	of	OTH	the command  of the sovereign ( the English monarch ) who personifies the power of the nation		the sovereign ( the English monarch ) who personifies the power of the nation	sovereign	CommonN	N	the command	command	animate	animate	Anim	Inanim	g	N	Y	-2.15490196	8	2	74
bg02.0071.03	Brown	BG02	Non-fiction	0	of	OTH	the commands  of other sovereigns in other nations		other sovereigns in other nations	sovereign	CommonN	Y	the commands	commands	animate	animate	Anim	Inanim	n	N	N	-2.15490196	5	2	74
bg02.0050.01	Brown	BG02	Non-fiction	0	of	OTH	the contours  of the new principle		the new principle	principle	CommonN	N	the contours	contours	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.15490196	3	2	66
bg39.0082.03	Brown	BG39	Non-fiction	0	s	OTH	Arlen's study		Arlen's	Arlen	ProperN	N	study	study	animate	animate	Anim	Inanim	g	N	Y	-2.15490196	1	1	76
bg22.0048.02	Brown	BG22	Non-fiction	0	of	OTH	the actions  of a single proprietor		a single proprietor	proprietor	CommonN	N	the actions	actions	animate	animate	Anim	Inanim	n	N	N	-2.124938737	3	2	78
bg07.0079.04	Brown	BG07	Non-fiction	0	s	OTH	Hamilton's bank		Hamilton's	Hamilton	ProperN	N	bank	bank	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	1	1	79
bg07.0038.02	Brown	BG07	Non-fiction	0	s	OTH	Hamilton's case		Hamilton's	Hamilton	ProperN	N	case	case	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	1	1	76
bg03.0108.01	Brown	BG03	Non-fiction	0	s	OTH	Wisman's ever-changing code		Wisman's	Wisman	ProperN	N	ever-changing code	code	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	1	2	76
bg07.0079.01	Brown	BG07	Non-fiction	0	s	OTH	Hamilton's broad construction of the Constitution		Hamilton's	Hamilton	ProperN	N	broad construction of the Constitution	construction	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	1	5	79
bg44.0024.03	Brown	BG44	Non-fiction	0	of	OTH	the depravity  of man		man	man	CommonN	N	the depravity	depravity	animate	animate	Anim	Inanim	g	N	N	-2.124938737	1	2	79
bg08.0036.01	Brown	BG08	Non-fiction	0	s	OTH	the Negro's desire for social justice		the Negro's	Negro	CommonN	N	desire for social justice	desire	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	2	4	80
bg07.0005.01	Brown	BG07	Non-fiction	0	of	OTH	the destinies  of the new nation		the new nation	nation	CommonN	N	the destinies	destinies	collective	collective	Inanim	Inanim	g	N	N	-2.124938737	3	2	79
bg44.0024.04	Brown	BG44	Non-fiction	0	of	OTH	the dignity  of man		man	man	CommonN	N	the dignity	dignity	animate	animate	Anim	Inanim	g	N	N	-2.124938737	1	2	79
bg41.0073.01	Brown	BG41	Non-fiction	0	of	OTH	The favorite guest  of the house		the house	house	CommonN	Y	The favorite guest	guest	collective	collective	Inanim	Anim	n	N	N	-2.124938737	2	3	76
bg10.0058.03	Brown	BG10	Non-fiction	0	of	OTH	the liberties  of their people		their people	people	CommonN	N	the liberties	liberties	animate	animate	Anim	Inanim	g	N	N	-2.124938737	2	2	67
bg10.0012.03	Brown	BG10	Non-fiction	0	of	OTH	the liberty  of the people		the people	people	CommonN	N	the liberty	liberty	animate	animate	Anim	Inanim	g	N	N	-2.124938737	2	2	74
bg03.0110.01	Brown	BG03	Non-fiction	0	s	OTH	Wisman's go-to-war message		Wisman's	Wisman	ProperN	N	go-to-war message	message	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	1	2	76
bg44.0024.02	Brown	BG44	Non-fiction	0	of	OTH	the perfectibility  of man		man	man	CommonN	N	the perfectibility	perfectibility	animate	animate	Anim	Inanim	n	N	N	-2.124938737	1	2	79
bg03.0111.01	Brown	BG03	Non-fiction	0	s	OTH	Wisman's pie		Wisman's	Wisman	ProperN	N	pie	pie	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	1	1	76
bg08.0028.02	Brown	BG08	Non-fiction	0	s	OTH	the Southern Negro's quest for a position in the white-dominated society		the Southern Negro's	negro	CommonN	N	quest for a position in the white-dominated society	quest	animate	animate	Anim	Inanim	n	N	Y	-2.124938737	3	8	83
bg03.0091.02	Brown	BG03	Non-fiction	0	s	OTH	Wisman's right		Wisman's	Wisman	ProperN	N	right	right	animate	animate	Anim	Inanim	g	N	Y	-2.124938737	1	1	76
bg08.0047.01	Brown	BG08	Non-fiction	0	s	OTH	the Negro's role in an urban society		the Negro's	Negro	CommonN	N	role in an urban society	role	animate	animate	Anim	Inanim	g	N	N	-2.124938737	2	5	80
bg03.0099.02	Brown	BG03	Non-fiction	0	s	OTH	Wisman's staff		Wisman's	Wisman	ProperN	N	staff	staff	animate	animate	Anim	Inanim	g	N	N	-2.124938737	1	1	84
bg22.0045.07	Brown	BG22	Non-fiction	1	of	OTH	the benefit  of society as a whole		society as a whole	society	CommonN	N	the benefit	benefit	collective	collective	Inanim	Inanim	n	N	N	-2.096910013	4	2	70
bg48.0016.01	Brown	BG48	Non-fiction	0	of	OTH	the final combat  of the campaign		the campaign	campaign	CommonN	N	the final combat	combat	inanimate	inanimate	Inanim	Inanim	g	N	Y	-2.096910013	2	3	66
bg48.0053.02	Brown	BG48	Non-fiction	0	of	OTH	the principal events  of the campaign		the campaign	campaign	CommonN	N	the principal events	events	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.096910013	2	3	81
bg48.0062.01	Brown	BG48	Non-fiction	0	of	OTH	the most brilliant feature  of the Atlanta campaign		the Atlanta campaign	campaign	CommonN	N	the most brilliant feature	feature	inanimate	inanimate	Inanim	Inanim	g	N	N	-2.096910013	3	4	71
bg22.0046.02	Brown	BG22	Non-fiction	0	of	OTH	the needs  of society		society	society	CommonN	N	the needs	needs	collective	collective	Inanim	Inanim	n	N	N	-2.096910013	1	2	74
bg22.0048.03	Brown	BG22	Non-fiction	0	of	OTH	the needs  of society		society	society	CommonN	N	the needs	needs	collective	collective	Inanim	Inanim	n	N	N	-2.096910013	1	2	78
bg01.0023.01	Brown	BG01	Non-fiction	0	s	OTH	the Northern liberal's attitude toward the South		the Northern liberal's	liberal	CommonN	N	attitude toward the South	attitude	animate	animate	Anim	Inanim	n	N	N	-2.045757491	3	4	80
bg07.0025.02	Brown	BG07	Non-fiction	0	s	OTH	Jefferson's career		Jefferson's	Jefferson	ProperN	N	career	career	animate	animate	Anim	Inanim	g	N	N	-2.045757491	1	1	75
bg08.0053.01	Brown	BG08	Non-fiction	0	s	OTH	the Southern writers' creation of an unreal image of their homeland , which is too readily assimilated by both foreign readers and visiting Yankees		the Southern writers'	writer	CommonN	Y	creation of an unreal image of their homeland , which is too readily assimilated by both foreign readers and visiting Yankees	creation	animate	animate	Anim	Inanim	g	N	N	-2.045757491	3	8	84
bg07.0026.02	Brown	BG07	Non-fiction	0	s	OTH	Jefferson's measure for religious liberty in Virginia		Jefferson's	Jefferson	ProperN	N	measure for religious liberty in Virginia	measure	animate	animate	Anim	Inanim	g	N	Y	-2.045757491	1	6	72
bg07.0026.05	Brown	BG07	Non-fiction	0	s	OTH	Jefferson's Secretary of State		Jefferson's	Jefferson	ProperN	N	Secretary of State	Secretary of State	animate	animate	Anim	Anim	g	N	Y	-2.045757491	1	3	72
bg17.0010.01	Brown	BG17	Non-fiction	0	of	OTH	The traditional strategy  of the South		the South	South	ProperN	N	The traditional strategy	strategy	collective	collective	Inanim	Inanim	g	N	N	-2.045757491	2	3	70
bg07.0009.01	Brown	BG07	Non-fiction	0	s	OTH	Jefferson's words		Jefferson's	Jefferson	ProperN	N	words	words	animate	animate	Anim	Inanim	g	N	N	-2.045757491	1	1	77
bg02.0001.01	Brown	BG02	Non-fiction	0	of	OTH	the duties  of the state		the state	state	CommonN	N	the duties	duties	collective	collective	Inanim	Inanim	n	N	N	-2.022276395	2	2	67
bg48.0098.02	Brown	BG48	Non-fiction	1	s	OTH	Thomas' First Cavalry Division		Thomas'	Thomas	ProperN	Y	First Cavalry Division	First Cavalry Division	animate	animate	Anim	Inanim	g	N	N	-2.022276395	1	3	76
bg48.0011.03	Brown	BG48	Non-fiction	1	s	OTH	Thomas' First Division		Thomas'	Thomas	ProperN	Y	First Division	First Division	animate	animate	Anim	Inanim	g	N	Y	-2.022276395	1	2	80
bg48.0008.02	Brown	BG48	Non-fiction	0	s	OTH	Thomas' headquarters		Thomas'	Thomas	ProperN	Y	headquarters	headquarters	animate	animate	Anim	Inanim	g	N	Y	-2.022276395	1	1	69
bg48.0092.02	Brown	BG48	Non-fiction	0	s	OTH	Thomas' infantry		Thomas'	Thomas	ProperN	Y	infantry	infantry	animate	animate	Anim	Inanim	g	N	N	-2.022276395	1	1	77
bg42.0045.02	Brown	BG42	Non-fiction	0	of	OTH	the name  of the Jews		the Jews	Jews	CommonN	Y	the name	name	animate	animate	Anim	Inanim	g	N	N	-2.022276395	2	2	71
bg42.0052.02	Brown	BG42	Non-fiction	0	of	OTH	the key symbol  of the Jew		the Jew	Jew	CommonN	N	the key symbol	symbol	animate	animate	Anim	Inanim	g	N	N	-2.022276395	2	3	77
bg40.0069.01	Brown	BG40	Non-fiction	0	s	OTH	the Hetman's advice of shadowing		the Hetman's	Hetman	ProperN	N	advice of shadowing	advice	animate	animate	Anim	Inanim	g	N	Y	-2	2	3	68
bg40.0043.01	Brown	BG40	Non-fiction	0	s	OTH	the Hetman's ambitions		the Hetman's	Hetman	ProperN	N	ambitions	ambitions	animate	animate	Anim	Inanim	g	N	Y	-2	2	1	79
bg40.0035.01	Brown	BG40	Non-fiction	0	s	OTH	The Hetman's physical aspects		The Hetman's	Hetman	ProperN	N	physical aspects	aspect	animate	animate	Anim	Inanim	g	N	Y	-2	2	2	73
bg40.0094.02	Brown	BG40	Non-fiction	0	s	OTH	the Hetman's conceits and odd actions		the Hetman's	Hetman	ProperN	N	conceits and odd actions	conceit	animate	animate	Anim	Inanim	g	N	N	-2	2	4	79
bg40.0090.01	Brown	BG40	Non-fiction	0	s	OTH	The Hetman's ideas for news stories or editorial campaigns		The Hetman's	Hetman	ProperN	N	ideas for news stories or editorial campaigns	idea	animate	animate	Anim	Inanim	g	N	N	-2	2	7	78
bg40.0056.02	Brown	BG40	Non-fiction	0	s	OTH	the Hetman's ideas		the Hetman's	Hetman	ProperN	N	ideas	ideas	animate	animate	Anim	Inanim	g	N	Y	-2	2	1	73
bg46.0036.03	Brown	BG46	Non-fiction	0	of	OTH	Trevelyan's interpretations  of history		history	history	CommonN	N	Trevelyan's interpretations	interpretation	inanimate	inanimate	Inanim	Inanim	n	N	Y	-2	1	2	68
bg46.0062.04	Brown	BG46	Non-fiction	0	of	OTH	the long reach  of English history		English history	history	CommonN	N	the long reach	reach	inanimate	inanimate	Inanim	Inanim	g	N	N	-2	2	3	73
bg40.0100.01	Brown	BG40	Non-fiction	0	s	OTH	the Hetman's recommendation		the Hetman's	Hetman	ProperN	N	recommendation	recommendation	animate	animate	Anim	Inanim	g	N	Y	-2	2	1	78
bg40.0045.02	Brown	BG40	Non-fiction	0	s	OTH	the Hetman's say-so		the Hetman's	Hetman	ProperN	N	say-so	say-so	animate	animate	Anim	Inanim	g	N	Y	-2	2	1	74
bg46.0060.01	Brown	BG46	Non-fiction	0	of	OTH	The strength  of the History		the History	History	ProperN	N	The strength	strength	inanimate	inanimate	Inanim	Inanim	g	N	N	-2	2	2	77
bg10.0013.01	Brown	BG10	Non-fiction	0	of	OTH	The champions  of the Union		the Union	Union	CommonN	N	The champions	champions	collective	collective	Inanim	Anim	g	N	N	-1.978810701	2	2	70
bg22.0046.03	Brown	BG22	Non-fiction	0	s	OTH	the corporation's needs for survival		the corporation's	corporation	CommonN	N	needs for survival	needs	collective	collective	Inanim	Inanim	g	N	N	-1.978810701	2	3	74
bg09.0092.01	Brown	BG09	Non-fiction	0	of	OTH	the number  of the dancers		the dancers	dancer	CommonN	Y	the number	number	animate	animate	Anim	Inanim	g	N	N	-1.978810701	2	2	67
bg43.0028.01	Brown	BG43	Non-fiction	0	of	OTH	the vivid examples and heroic proportions  of literature		literature	literature	CommonN	N	the vivid examples and heroic proportions	example	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.958607315	1	6	75
bg43.0023.01	Brown	BG43	Non-fiction	0	of	OTH	the powerful influence  of literature		literature	literature	CommonN	N	the powerful influence	influence	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.958607315	1	3	77
bg43.0021.02	Brown	BG43	Non-fiction	0	of	OTH	the reach  of literature		literature	literature	CommonN	N	the reach	reach	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.958607315	1	2	73
bg43.0016.01	Brown	BG43	Non-fiction	0	of	OTH	the study  of literature		literature	literature	CommonN	N	the study	study	inanimate	inanimate	Inanim	Inanim	n	N	N	-1.958607315	1	2	68
bg43.0061.03	Brown	BG43	Non-fiction	0	of	OTH	the value  of literature		literature	literature	CommonN	N	the value	value	inanimate	inanimate	Inanim	Inanim	n	N	N	-1.958607315	1	2	74
bg09.0069.02	Brown	BG09	Non-fiction	0	of	OTH	the figure  of the dancer		the dancer	dancer	CommonN	N	the figure	figure	animate	animate	Anim	Inanim	n	N	N	-1.93930216	2	2	81
bg41.0038.01	Brown	BG41	Non-fiction	0	of	OTH	the daily lives  of the Presidents		the Presidents	President	CommonN	Y	the daily lives	lives	animate	animate	Anim	Inanim	g	N	Y	-1.93930216	2	3	70
bg48.0066.02	Brown	BG48	Non-fiction	0	s	OTH	Sherman's armies		Sherman's	Sherman	ProperN	N	armies	armies	animate	animate	Anim	Inanim	g	N	N	-1.920818754	1	1	70
bg48.0102.02	Brown	BG48	Non-fiction	0	s	OTH	Sherman's armies		Sherman's	Sherman	ProperN	N	armies	armies	animate	animate	Anim	Inanim	g	N	Y	-1.920818754	1	1	76.59574468
bg49.0049.01	Brown	BG49	Non-fiction	0	s	OTH	Thompson's capacity for self-dramatization		Thompson's	Thompson	ProperN	N	capacity for self-dramatization	capacity	animate	animate	Anim	Inanim	g	N	Y	-1.920818754	1	3	80
bg48.0076.02	Brown	BG48	Non-fiction	0	s	OTH	Sherman's horseflesh		Sherman's	Sherman	ProperN	N	horseflesh	horseflesh	animate	animate	Anim	Inanim	g	N	N	-1.920818754	1	1	77
bg48.0016.02	Brown	BG48	Non-fiction	0	s	OTH	Sherman's instructions		Sherman's	Sherman	ProperN	N	instructions	instructions	animate	animate	Anim	Inanim	g	N	N	-1.920818754	1	1	66
bg48.0064.02	Brown	BG48	Non-fiction	0	s	OTH	Sherman's locomotives		Sherman's	Sherman	ProperN	N	locomotives	locomotives	animate	animate	Anim	Inanim	g	N	N	-1.920818754	1	1	71
bg49.0059.02	Brown	BG49	Non-fiction	0	s	OTH	Thompson's despondent mood		Thompson's	Thompson	ProperN	N	despondent mood	mood	animate	animate	Anim	Inanim	g	N	Y	-1.920818754	1	2	74
bg49.0054.01	Brown	BG49	Non-fiction	0	s	OTH	Thompson's resumption of the opium habit		Thompson's	Thompson	ProperN	N	resumption of the opium habit	resumption	animate	animate	Anim	Inanim	g	N	Y	-1.920818754	1	5	73
bg48.0068.02	Brown	BG48	Non-fiction	0	s	OTH	Sherman's most serious shortcomings		Sherman's	Sherman	ProperN	N	most serious shortcomings	shortcoming	animate	animate	Anim	Inanim	g	N	Y	-1.920818754	1	3	74
bg49.0042.03	Brown	BG49	Non-fiction	0	s	OTH	Thompson's works		Thompson's	Thompson	ProperN	N	works	works	animate	animate	Anim	Inanim	g	N	N	-1.920818754	1	1	85
bg46.0049.02	Brown	BG46	Non-fiction	0	s	OTH	Trevelyan's brilliance		Trevelyan's	Trevelyan	ProperN	N	brilliance	brilliance	animate	animate	Anim	Inanim	g	N	N	-1.853871964	1	1	71
bg46.0064.01	Brown	BG46	Non-fiction	0	s	OTH	Trevelyan's emphasis on their central place in the English tradition		Trevelyan's	Trevelyan	ProperN	N	emphasis on their central place in the English tradition	emphasis	animate	animate	Anim	Inanim	g	N	N	-1.853871964	1	8	73
